round,mae,rmse,acc,macro_f1,recall
97,0.03579222410917282,0.0889349952340126,0.8987887476205024,0.7833262536737029,0.7703028079004575
98,0.035797152668237686,0.08892994374036789,0.8987389250546403,0.7830844775677486,0.7699287858100559
99,0.035801418125629425,0.08889858424663544,0.8987990881530399,0.7832582842055745,0.7700580996902554
100,0.03579350933432579,0.08888157457113266,0.89879156776574,0.7833491115238254,0.7704265153270122
101,0.0358000211417675,0.08889953047037125,0.8987398651030528,0.7831717417798639,0.7699897945319522
102,0.03579007089138031,0.08883732557296753,0.8988037883951023,0.7836769408077395,0.7712650021894717
103,0.03578867018222809,0.0888645127415657,0.8987558459260652,0.7833332912704332,0.770432204060311
104,0.03579472750425339,0.08890630304813385,0.8987539658292402,0.783095467088205,0.7699270472377716
105,0.03578738868236542,0.0888645276427269,0.8988056684919273,0.7832889659450509,0.7703023767328214
106,0.035795632749795914,0.0888986811041832,0.8988836925101643,0.78370754101153,0.7710019879209341
107,0.035797007381916046,0.08891495317220688,0.8987032032149656,0.7830228840509047,0.7698493149773139
108,0.035793960094451904,0.08889184147119522,0.8987191840379779,0.783143092350117,0.7700618343262234
109,0.03579351678490639,0.08888393640518188,0.898709783553853,0.7829603206766195,0.7696083316489958
110,0.035779256373643875,0.08886270970106125,0.8987652464101902,0.7833401172192133,0.7704688883449712
111,0.0357566773891449,0.08893700689077377,0.8988996733331767,0.7839740941417895,0.77165813701486
112,0.03576452285051346,0.08890467882156372,0.8988902728490518,0.7836913491731755,0.7709431596341313
113,0.035778727382421494,0.08889411389827728,0.8988442104768396,0.7836005270747741,0.7708938883209273
114,0.03575938940048218,0.08891546726226807,0.898919414349839,0.783600419136225,0.77063583376151
115,0.03576570376753807,0.08889424055814743,0.8988808723649268,0.7837134414383393,0.770981768207555
116,0.03576751798391342,0.08893020451068878,0.8989335150760264,0.7837579185021413,0.7710329071972533
117,0.035772066563367844,0.08890426903963089,0.8989090738173016,0.7836928532163718,0.7709770243660359
118,0.03576832637190819,0.08889611065387726,0.8989335150760264,0.7837464382047715,0.7709611406654102
119,0.03576195240020752,0.08889277279376984,0.8989034335268267,0.7837119893038859,0.7710648077945143
120,0.03576209023594856,0.08883997797966003,0.8988827524617518,0.7836850596043932,0.770979201380297
121,0.03575289621949196,0.0889449194073677,0.8988742920260393,0.7833136960760348,0.7702679798501073
122,0.035769086331129074,0.08890970796346664,0.8988921529458768,0.7833389424225202,0.7702254109909245
123,0.035751454532146454,0.08887650072574615,0.8989541961411013,0.7836810270740295,0.7709028165692712
124,0.035758767277002335,0.08886643499135971,0.898915654156189,0.7836785311303041,0.7710636677136457
125,0.035765040665864944,0.08888241648674011,0.898925054640314,0.7835645137935001,0.7705906094732304
126,0.03573646396398544,0.0888286828994751,0.8989673568188762,0.7841513530005052,0.7719994820605287
127,0.03574870899319649,0.0889216735959053,0.8988996733331767,0.7832261866470416,0.7700160714470639
128,0.03574752062559128,0.0888560488820076,0.8989071937204766,0.7833850992068202,0.770333399638156
129,0.035743292421102524,0.08885326236486435,0.8988714718808019,0.7832632590826519,0.7702586132286442
130,0.03575717285275459,0.08886769413948059,0.898921294446664,0.7835915818686807,0.7707532556633501
131,0.03575604781508446,0.08883832395076752,0.8989588963831637,0.7835135753935873,0.7705344740374549
132,0.03574238717556,0.08884122967720032,0.8989889779323635,0.7837425601183889,0.771076816495819
133,0.03576375171542168,0.08884990960359573,0.8989410354633264,0.7834731090635515,0.7704054422312288
134,0.0357443131506443,0.08879537880420685,0.8989278747855515,0.7836547870316759,0.7709513671484807
135,0.03573805093765259,0.08882900327444077,0.8989297548823765,0.7835012035505221,0.7706001457975842
136,0.03575199097394943,0.08884581923484802,0.8989776973514136,0.7834825482858261,0.7703910746946816
137,0.035760149359703064,0.08884678035974503,0.8988479706704895,0.782956331450307,0.7694745769285393
138,0.03574301302433014,0.08887430280447006,0.8989560762379263,0.7833305354260416,0.7701271653510824
139,0.035726480185985565,0.08890452235937119,0.8989513759958638,0.7833732217781866,0.7702376049140174
140,0.03574753552675247,0.08889506757259369,0.8989147141077766,0.7834136985113056,0.77040473400744
141,0.03576023504137993,0.08903390169143677,0.8989758172545886,0.783455399450836,0.7703544064434656
142,0.035739365965127945,0.08896659314632416,0.8988968531879392,0.7831126167682759,0.7696993815976183
143,0.035741157829761505,0.08897662907838821,0.8989391553665014,0.7831458290096007,0.7695894077429434
144,0.03574467450380325,0.08898851275444031,0.8989118939625391,0.7831220575950459,0.7696223353096813
145,0.03574223816394806,0.08895787596702576,0.8989419755117388,0.7833386030245889,0.7701133939215101
146,0.03572925552725792,0.08896953612565994,0.8989617165284012,0.7831954151027258,0.7698126303145048
147,0.03574303165078163,0.08893614262342453,0.8989306949307889,0.7832279160361244,0.7698572269984
148,0.03572716936469078,0.08895403891801834,0.8989466757538013,0.7833197658500435,0.770094378497349
149,0.03573126345872879,0.08893647789955139,0.8990077789006133,0.7834065703658707,0.7701684850991289
150,0.03574210777878761,0.08899178355932236,0.8989325750276139,0.7829814454307008,0.769189469401917
