round,mae,rmse,acc,macro_f1,recall
106,0.03649754077196121,0.08785766363143921,0.8984014476745552,0.7837659744660508,0.7721143821556247
107,0.03648287057876587,0.08788684010505676,0.898357265399168,0.7834440939140481,0.7714533623294102
108,0.03649912402033806,0.08787152916193008,0.8984221287396301,0.7836049810464857,0.7716792822661667
109,0.03647905960679054,0.08788583427667618,0.8983619656412305,0.7835917747940223,0.7718007321382823
110,0.036509186029434204,0.08788353204727173,0.8983854668515429,0.783684580364152,0.7719509573639869
111,0.03647931292653084,0.08787635713815689,0.8983375243825057,0.7834745051863311,0.7716281963829779
112,0.0364774689078331,0.08790354430675507,0.8983882869967803,0.783577475605153,0.7717896061802758
113,0.03652208670973778,0.08786185830831528,0.8983403445277431,0.7835912302049346,0.7719115693367247
114,0.036456480622291565,0.08790218830108643,0.8983516251086932,0.7833424900634771,0.7712412095132251
115,0.036450114101171494,0.08789071440696716,0.8983544452539306,0.7832328282335236,0.7711018316155683
116,0.036476027220487595,0.08788799494504929,0.8983394044793307,0.783410515918204,0.7715582932431828
117,0.036474332213401794,0.08787915110588074,0.8983713661253555,0.7834599631292257,0.7716500192451505
118,0.036460474133491516,0.08789484947919846,0.8983328241404432,0.7831670320748617,0.7709945490887287
119,0.03641261160373688,0.08794209361076355,0.8983807666094804,0.7832164859377408,0.7710044548453493
120,0.03650064766407013,0.08789718896150589,0.8983206035110808,0.7834784874889907,0.7718221876563722
121,0.036450646817684174,0.08789127320051193,0.8983140231721933,0.7832796427957464,0.7713665688713949
122,0.036475881934165955,0.08785966038703918,0.8983506850602806,0.7833854574488734,0.7714908741378637
123,0.036431197077035904,0.08787783980369568,0.8983121430753683,0.7829698271622678,0.7708263027113895
124,0.036436133086681366,0.08790821582078934,0.8983140231721933,0.782956702615704,0.7707740173360208
125,0.03643792122602463,0.08786865323781967,0.8983271838499682,0.7831554496176735,0.771261230837908
126,0.036460936069488525,0.0878380611538887,0.8983234236563183,0.782978946006199,0.7709097936999536
127,0.036443568766117096,0.08789622783660889,0.8983046226880684,0.7827830753531446,0.7703788815367574
128,0.0364534966647625,0.08789820224046707,0.8983046226880684,0.7828982000779074,0.7706915740668981
129,0.03647062927484512,0.08790617436170578,0.8983234236563183,0.7828936582885478,0.7705526397771093
130,0.03647276759147644,0.08788839727640152,0.8982792413809311,0.782945337490451,0.7708901303532245
131,0.03646686300635338,0.08790174871683121,0.8983224836079058,0.7831304304423681,0.7710525463055135
132,0.03645721822977066,0.0878908559679985,0.8983300039952058,0.7830696514868294,0.7710327289972978
133,0.03645627573132515,0.08789706975221634,0.8983065027848934,0.7829591014667898,0.7707273800248
134,0.036446712911129,0.08788981288671494,0.8982877018166435,0.7827514473711664,0.7703681845808904
135,0.03646400570869446,0.08787677437067032,0.8982717209936312,0.7829889617505857,0.7710570179702214
136,0.03647163137793541,0.0878668799996376,0.898361025592818,0.7832108836623008,0.77125648230236
137,0.03648754209280014,0.08782974630594254,0.8983149632206059,0.7833013372072806,0.7716101273870282
138,0.03647894039750099,0.08786936104297638,0.8983234236563183,0.7831458746830242,0.7712410248697933
139,0.03644850105047226,0.08791199326515198,0.8983262438015558,0.7830246132301338,0.7708483167594136
140,0.03643285110592842,0.08789315074682236,0.8983826467063054,0.7832455011361664,0.7711351421981536
141,0.036481667309999466,0.08785733580589294,0.898359145495993,0.7831570508532677,0.7710688811423823
142,0.03646128997206688,0.08787710219621658,0.8983600855444055,0.7832451886231937,0.771240817275206
143,0.03647143766283989,0.08785250037908554,0.8983544452539306,0.7833561623300155,0.7715536456399439
144,0.03644387423992157,0.08790158480405807,0.8983431646729807,0.7831878047057209,0.7710810026100477
145,0.03643965721130371,0.0878949910402298,0.8983478649150431,0.7831888816883172,0.7711274584510925
146,0.03646158427000046,0.08788608014583588,0.8983459848182181,0.7833427304480738,0.7715207340440873
147,0.03651304915547371,0.08787364512681961,0.8983318840920307,0.7832580376075533,0.7712791686706331
148,0.03645292669534683,0.08787889033555984,0.8983412845761557,0.7833946933463104,0.7716208478909603
149,0.03644426539540291,0.08791857212781906,0.8983121430753683,0.7831129995463476,0.7709650442804353
150,0.03647096827626228,0.08786983788013458,0.8983318840920307,0.7832798108745169,0.7714567597695523
