round,mae,rmse,acc,macro_f1,recall
86,0.036506786942481995,0.08785706013441086,0.8986016779864163,0.7837491443431731,0.7722034354501199
87,0.0365363247692585,0.08787567168474197,0.8985734765340415,0.7836296282576396,0.7717898612772409
88,0.03634892776608467,0.08792170882225037,0.8986524406006909,0.7836573824358881,0.7719758043502509
89,0.03652501106262207,0.08785995841026306,0.8984183685459801,0.7830417884399175,0.7707287267781467
90,0.036470651626586914,0.08783289790153503,0.8986543206975159,0.7839033730986483,0.772277128273633
91,0.03646531701087952,0.0878923162817955,0.8985086131935794,0.7831979892635264,0.7708674638150991
92,0.03638233244419098,0.08781365305185318,0.8985480952269042,0.7835657794575841,0.7719694838724257
93,0.03638166934251785,0.08794896304607391,0.8983732462221804,0.7825826175565351,0.7699955449769856
94,0.036389775574207306,0.08785101771354675,0.8985546755657916,0.7836903636954875,0.7723054143607693
95,0.03647840395569801,0.08791204541921616,0.8984164884491551,0.7830128388266459,0.7707864436523698
96,0.036441951990127563,0.08784103393554688,0.8985330544523042,0.783701089655689,0.772245366745584
97,0.036505721509456635,0.0878521129488945,0.89842588893328,0.7833662213992161,0.7715314647428773
98,0.03649623319506645,0.08785149455070496,0.8985584357594416,0.7840011695647622,0.7726974421150549
99,0.03641878813505173,0.08789820224046707,0.8984390496110549,0.7829974747074152,0.7707283531079534
100,0.036388348788022995,0.08789387345314026,0.8986073182768912,0.784007738165682,0.7729276630732105
101,0.03636696934700012,0.08789286017417908,0.8985170736292919,0.7833760064825033,0.7715278280976995
102,0.03642353415489197,0.08785617351531982,0.8985142534840544,0.7836470555225502,0.7723203610348681
103,0.036303792148828506,0.08799131959676743,0.8985180136777045,0.7830170894863647,0.7706851608726615
104,0.036278970539569855,0.0879269391298294,0.8985537355173792,0.7833163006256852,0.7714709247758756
105,0.03647294268012047,0.0879402756690979,0.8984550304340674,0.7836233776490473,0.7723136637821025
106,0.03643566370010376,0.08789610117673874,0.8985292942586544,0.7835788198601167,0.7722864056575787
107,0.036518145352602005,0.08790799975395203,0.8984719513054922,0.783542191290888,0.7717245161072822
