round,mae,rmse,acc,macro_f1,recall
61,0.036466795951128,0.0880235657095909,0.8986007379380038,0.7839952534763835,0.7728606557039486
62,0.0366414152085781,0.0879326462745666,0.8985311743554794,0.7835252778143666,0.7715492653910806
63,0.0365105047821998,0.0880018100142479,0.8985715964372165,0.7840333741171511,0.7729331841065624
64,0.0365905314683914,0.0879642888903617,0.8985048529999295,0.7831633273538168,0.7710017111995754
65,0.0365233495831489,0.0879700407385826,0.8986204789546661,0.7844391373980203,0.7737549327216702
66,0.0365645326673984,0.0880028754472732,0.8984747714507297,0.7828659132054373,0.7702117832183463
67,0.036660473793745,0.0879127830266952,0.8985311743554794,0.7845569677610071,0.7744122229468743
68,0.0364683344960212,0.0879917070269584,0.8985490352753167,0.7830000906988214,0.7704145511529951
69,0.036694910377264,0.0879135727882385,0.8985631360015041,0.7845389233277714,0.7740866489352906
70,0.0364921018481254,0.0879455581307411,0.898641160019741,0.7838405516821455,0.7720773203249293
71,0.0366124585270881,0.08793306350708,0.8984963925642171,0.7835731498322165,0.7717904132989759
72,0.0366869084537029,0.0878750458359718,0.8985048529999295,0.7843292052310553,0.7736945298315638
73,0.036552969366312,0.0878825038671493,0.8984738314023172,0.7832972292815116,0.7712330847017533
74,0.0364558175206184,0.0878965109586715,0.8986261192451411,0.783804802910067,0.7720835218465854
75,0.0365303196012973,0.0879163220524787,0.8985659561467415,0.7835102476865139,0.7713319472570598
76,0.0364948995411396,0.087856501340866,0.8986091983737162,0.7837646550908759,0.7720135985676285
77,0.0365115329623222,0.0879065096378326,0.8985189537261169,0.7830914470447088,0.7706969759191227
78,0.0365033745765686,0.0878936573863029,0.8986176588094287,0.7836737290528851,0.7715724734664623
79,0.0365137904882431,0.08786291629076,0.8985180136777045,0.7835183531793861,0.7715746596671275
80,0.0364906340837478,0.0878660306334495,0.8985574957110292,0.7838524141056828,0.7726805166369197
81,0.0365702100098133,0.0878456309437751,0.8985104932904044,0.7835687600738577,0.7716965009682951
82,0.0364712215960025,0.0878767147660255,0.8985396347911917,0.7830976650239018,0.7707168339981314
83,0.0365296378731727,0.0878514945507049,0.8984954525158045,0.7832572042670441,0.7712434331752973
84,0.0364307463169097,0.0878763273358345,0.8986176588094287,0.7837024187068147,0.7721042139948777
85,0.0365779623389244,0.0878737121820449,0.8985791168245164,0.7836135071069202,0.7717178228220751
86,0.0365067869424819,0.0878570601344108,0.8986016779864163,0.7837491443431731,0.7722034354501199
87,0.0365363247692585,0.0878756716847419,0.8985734765340415,0.7836296282576396,0.7717898612772409
