round,mae,rmse,acc,macro_f1,recall
61,0.036511845886707306,0.08788293600082397,0.8980555098587577,0.7817199237263451,0.76885893643976
62,0.036554981023073196,0.08787311613559723,0.8981109727150949,0.7821763989347765,0.769762233045622
63,0.03661530837416649,0.08781223744153976,0.8980301285516205,0.7820519208267896,0.7699080632349538
64,0.036660920828580856,0.0878487303853035,0.8980461093746328,0.7822583369711761,0.7700318812961353
65,0.03661416471004486,0.08786973357200623,0.8981231933444572,0.7826418018045365,0.7707492853949452
66,0.036644790321588516,0.08784695714712143,0.8980564499071703,0.7824075246246942,0.7705823196756139
67,0.03668227419257164,0.08781564980745316,0.8980573899555827,0.7825843890775013,0.7708469260965487
68,0.0366009883582592,0.08784183114767075,0.8981297736833447,0.7822362992013179,0.7697741316423979
69,0.03656083717942238,0.08786752074956894,0.8981438744095321,0.7822293338607507,0.7699115778696919
70,0.03669038787484169,0.08784861862659454,0.8981090926182699,0.7826108843426254,0.7706533061000999
71,0.036553606390953064,0.08785835653543472,0.8981382341190571,0.7822774306462706,0.769963184886032
72,0.03657463192939758,0.08785756677389145,0.8981062724730323,0.782301183042009,0.7701525914194958
73,0.03659602627158165,0.08783433586359024,0.8981786562007943,0.7827885203255253,0.7710328640697168
74,0.036653775721788406,0.08781953901052475,0.898155154990482,0.7829326495210343,0.771267225413812
75,0.03661320358514786,0.08782178163528442,0.898092171746845,0.7823624544317708,0.7703048301299025
76,0.03668693080544472,0.08782614767551422,0.8981128528119198,0.7829229970926195,0.7714374474005693
77,0.036728255450725555,0.08783338218927383,0.8980724307301826,0.7829303934640139,0.7714177634475036
78,0.03673863038420677,0.08783649653196335,0.8981062724730323,0.7829297224559764,0.7713860807566932
79,0.036687470972537994,0.08780501782894135,0.8981081525698573,0.7829795106844338,0.7715447476677555
80,0.03677179291844368,0.0877973660826683,0.8980273084063829,0.7826941027444495,0.7709936513320721
81,0.036838218569755554,0.08780757337808609,0.8980827712627201,0.7829038751977186,0.7713515408385155
82,0.03683474287390709,0.08782214671373367,0.8980677304881202,0.7829195446803899,0.7713723252725129
83,0.03682149201631546,0.08783126622438431,0.8980545698103453,0.782944964261753,0.7714223891317333
84,0.03675907477736473,0.08784021437168121,0.8980714906817701,0.7826469589769764,0.770855149540301
85,0.03681528940796852,0.0878637284040451,0.8980470494230453,0.7827672658810847,0.771033601981659
86,0.03675008565187454,0.08783017098903656,0.8981062724730323,0.782883867798324,0.7712012724941537
87,0.0367366224527359,0.08783124387264252,0.8981194331508072,0.7829758746167143,0.7712863396911032
88,0.036817409098148346,0.0878213420510292,0.898157035087307,0.7830379684568886,0.7713358984168536
89,0.03666772320866585,0.08786097913980484,0.8981814763460318,0.7830673052998779,0.7713155723490882
90,0.03672560676932335,0.08781114965677261,0.898157035087307,0.7829546492779852,0.771213097552622
91,0.03660544380545616,0.08785153925418854,0.8981795962492068,0.7829194308734226,0.7710049720190222
92,0.03664802387356758,0.08782830834388733,0.8981711358134944,0.7828286182286067,0.7707582103963675
93,0.03671956807374954,0.0878235474228859,0.8981363540222321,0.7828987208422734,0.7710623992793518
94,0.036653246730566025,0.08781654387712479,0.8981777161523818,0.7828766032209762,0.7708311912507957
95,0.036622047424316406,0.08785437047481537,0.898170195765082,0.7829070690454977,0.7709635606180103
96,0.036627400666475296,0.08782556653022766,0.8981335338769947,0.7826437402983764,0.770388192347081
97,0.03667660057544708,0.08780957013368607,0.8981880566849193,0.7830535651401067,0.7712779799610235
98,0.03667314723134041,0.08779679238796234,0.8981889967333317,0.7830142119554128,0.7711857715584447
99,0.03662706911563873,0.08783593028783798,0.8981824163944443,0.7828855343606202,0.7707616041274473
100,0.03655332326889038,0.08783605694770813,0.898155154990482,0.7825325946003743,0.770144120744562
101,0.03657541424036026,0.0878482237458229,0.8982341190571315,0.7829519449736191,0.7708279957141649
102,0.03657010197639465,0.0878482535481453,0.8982162581372941,0.7831412137881658,0.7713069452558259
103,0.036546140909194946,0.08784222602844238,0.8982087377499941,0.7828732849979065,0.7708001175260362
104,0.03662700578570366,0.08783479779958725,0.8981786562007943,0.7828271191920789,0.7707285817928362
105,0.036597926169633865,0.08780419081449509,0.8981542149420695,0.7827502479420745,0.7705797042606234
106,0.03664417192339897,0.08779677748680115,0.8981278935865197,0.7826057216908847,0.770312202178452
107,0.03659319132566452,0.08778749406337738,0.8981278935865197,0.7826976298485067,0.7704357847230893
108,0.03660603240132332,0.08776873350143433,0.8981307137317572,0.7827186913136774,0.7706054436156043
109,0.036607928574085236,0.08781026303768158,0.8981043923762074,0.7827287200540423,0.7706111361554154
110,0.03666089102625847,0.08779509365558624,0.8981523348452445,0.7828587213700327,0.7707936071012176
111,0.0365758016705513,0.08780372142791748,0.8981410542642946,0.7828333987850998,0.7707609435725634
112,0.0365271158516407,0.08783873915672302,0.8980893516016075,0.7821111673046647,0.7693135376800854
