round,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,mean,std
70,0.0169810679652948,0.100691818315891,0.1340610628839146,0.0053624425153569,0.0679660246341169,0.0520098072898761,0.0599010853829487,0.0169810679652952,0.1306518582145832,0.0169810679652542,0.0053624425153569,0.0952305993825392,0.0169810679652949,0.0169810679652739,0.0169810679652951,0.1185368814210524,0.0169810679652949,0.0773963657565013,0.0169810679652953,0.0169810679652953,0.049999999999986534,0.04350657298154131
71,0.0159760896064771,0.1048789435639746,0.1261270232090372,0.0050450809283619,0.0360920051632727,0.0894968664891211,0.0732285127268757,0.0159760896064775,0.0401796126531361,0.0159760896064526,0.0050450809283619,0.073423698160402,0.0159760896064768,0.0050450809283619,0.1294412597076536,0.0159760896064777,0.0840261787205997,0.1161380295752724,0.0159760896064769,0.0159760896064774,0.04999999999998734,0.04344783278410097
72,0.0257824325219918,0.0257824325219926,0.2035455199104749,0.0081418207964196,0.0645515867938134,0.0257824325219929,0.1004542950793977,0.0257824325219926,0.1654557556636514,0.0257824325219724,0.0081418207964196,0.1145375781735405,0.0257824325219917,0.02578243252199,0.0257824325219923,0.0257824325219909,0.0257824325219925,0.0257824325219905,0.0257824325219917,0.0257824325219927,0.04999999999997959,0.052420098039196256
73,0.0155645416766377,0.0881622008922226,0.1228779606050414,0.004915118424202,0.0645123615769267,0.088291897290921,0.0564434566997466,0.015564541676638,0.0279676893302785,0.0155645416766049,0.004915118424202,0.0727496278459181,0.0155645416766377,0.0155645416766371,0.143362242406438,0.015564541676637,0.080657729978355,0.120628263112436,0.0155645416766348,0.0155645416766381,0.04999999999998766,0.0434081621634552
74,0.0196173512901096,0.0196173512901096,0.1548738259745582,0.0061949530389828,0.0545051398072519,0.0196173512901104,0.0721362461587853,0.0196173512901103,0.1359010123997298,0.019617351290092,0.0061949530389828,0.0878437285187986,0.0196173512901094,0.0196173512901086,0.019617351290109,0.1463147923433869,0.0196173512901097,0.1202444845280244,0.0196173512901101,0.0196173512901101,0.04999999999998447,0.049255817245741296
75,0.0154695943818337,0.0970344016483296,0.1221283766986957,0.0048851350679482,0.0743317276906324,0.0900674499545719,0.0756041478743881,0.0154695943818344,0.0326031252803989,0.0154695943818071,0.0048851350679482,0.0918383512506177,0.0154695943818337,0.0048851350679482,0.1311173578015941,0.0154695943818344,0.0799604118985965,0.0823720840252754,0.0154695943818325,0.0154695943818342,0.049999999999987735,0.04201127336573826
76,0.0163189291805012,0.016318929180501,0.1288336514250176,0.0051533460570012,0.0597039391265534,0.0671875938216582,0.0646668190788593,0.0163189291805017,0.1199586010820978,0.0163189291804436,0.0051533460570012,0.0713944422845913,0.0163189291805009,0.016318929180497,0.0942649491440206,0.118435117749511,0.035223785564456,0.0994729751650251,0.0163189291805019,0.0163189291805017,0.049999999999987096,0.041579918146785515
77,0.0194611739049402,0.1326047781824915,0.1536408466179577,0.0061456338647188,0.0766772559105797,0.019461173904941,0.0718281747609912,0.0194611739049406,0.0439547132682292,0.0194611739049304,0.0061456338647188,0.113205085406768,0.0194611739049402,0.0194611739049271,0.1310014386308293,0.0194611739049408,0.070184700443028,0.0194611739049397,0.019461173904939,0.0194611739049406,0.0499999999999846,0.04632807627058594
78,0.0164707892444062,0.0164707892444068,0.1300325466663738,0.0052013018666554,0.0769390375830687,0.0711649602090081,0.0730859391179518,0.0164707892444066,0.1195449911038472,0.0052013018666554,0.0052013018666554,0.0740859782763012,0.0164707892444061,0.0164707892444002,0.0164707892444064,0.1265954480306506,0.0450174978692482,0.1361633815880777,0.0164707892444067,0.0164707892444066,0.04999999999998696,0.045748621127985056
79,0.0170448127488054,0.1105549026944194,0.1345643111747899,0.005382572446992,0.0752963709434737,0.0734978672378656,0.0660562788977525,0.0170448127488061,0.0404793728825453,0.0170448127487852,0.005382572446992,0.0909970359968329,0.0170448127488053,0.005382572446992,0.143797255860285,0.0170448127488063,0.0866045977641564,0.0426905999650152,0.017044812748804,0.0170448127488059,0.04999999999998651,0.04347699547499467
80,0.0170792990086989,0.0170792990086989,0.1348365711213145,0.005393462844853,0.0639063230293909,0.0855077084855105,0.0851586728804954,0.0170792990086993,0.1127812496604441,0.0170792990086693,0.005393462844853,0.0841480570170158,0.0170792990086987,0.0170792990085741,0.0170792990086982,0.1189035290558122,0.0170792990086991,0.1331779729732056,0.0170792990086986,0.0170792990086993,0.049999999999986465,0.04554043133481165
81,0.015697348095803,0.080373471862784,0.1239264323352978,0.0049570572934123,0.076882619931475,0.0619130169742361,0.0646981118225532,0.0156973480958039,0.0506328029095826,0.0156973480957773,0.0049570572934123,0.0798174713860224,0.0156973480958035,0.0156973480957321,0.1323101962049886,0.015697348095804,0.0755629452155769,0.118390032004081,0.0156973480958013,0.0156973480958038,0.04999999999998756,0.041191330878417975
82,0.0154799892870857,0.0906818416835816,0.1222104417401601,0.0048884176696067,0.0705374654393276,0.0590656324965706,0.0694844597996818,0.0154799892870863,0.1147950576847368,0.0154799892870294,0.0048884176696067,0.0697398929160127,0.0154799892870857,0.0154799892870718,0.0154799892870852,0.1073425160092259,0.046038082198912,0.1164878603957169,0.0154799892870847,0.0154799892870864,0.049999999999987735,0.04102968176655681
83,0.0163024721329715,0.1041923382054127,0.1287037273655739,0.0051481490946233,0.0645511324399944,0.0717293315534111,0.0788223495931231,0.016302472132972,0.0231036651086137,0.016302472132951,0.0051481490946233,0.077974340116356,0.0163024721329716,0.0163024721329579,0.1312789729471173,0.0163024721329722,0.0685441039043898,0.1103839635127666,0.0163024721329683,0.0163024721329721,0.04999999999998709,0.04234125193861788
84,0.0194957513684879,0.0194957513684888,0.1539138265933365,0.0061565530637339,0.0809136385863937,0.0194957513684889,0.0632956734766493,0.0194957513684888,0.1153797273554905,0.0194957513684749,0.0061565530637339,0.0919147139196498,0.0194957513684881,0.0194957513684839,0.0194957513684882,0.1385555731907313,0.0194957513684886,0.1292604756966181,0.0194957513684876,0.0194957513684887,0.04999999999998457,0.04804491263014571
85,0.0154655100050057,0.1029786895737153,0.122096131618474,0.0048838452647393,0.0668104512136447,0.0878122409326408,0.082874305812832,0.0154655100050061,0.030699901294703,0.0154655100049925,0.0048838452647393,0.0772706420132461,0.0154655100050057,0.0048838452647393,0.1259838937906,0.0154655100050062,0.0760600329755354,0.1045036049451186,0.0154655100050049,0.0154655100050062,0.049999999999987756,0.04230365936963689
86,0.0183547355659416,0.0183547355659423,0.1449058070995492,0.0057962322839824,0.0555151163141569,0.0183547355659424,0.0714610506603856,0.0183547355659424,0.1111282300243999,0.0183547355659304,0.0057962322839824,0.1078806982537694,0.0183547355659418,0.0183547355659396,0.0183547355659417,0.132646698988314,0.0553805263105044,0.1259420521212589,0.0183547355659416,0.0183547355659424,0.04999999999998546,0.04644014272690855
87,0.0155936922883058,0.106524104750815,0.1231080970129487,0.0049243238805183,0.0737453846117738,0.0904999116329444,0.0824484935652328,0.0155936922883063,0.0247422332107777,0.0155936922882773,0.0049243238805183,0.085133927154114,0.0155936922883059,0.0155936922882771,0.1207618918740632,0.0155936922883064,0.0543680473858495,0.1040697227338085,0.0155936922883033,0.0155936922883064,0.049999999999987645,0.04192430803759506
88,0.0228608633877127,0.0228608633877129,0.1804805004293252,0.0072192200171735,0.0798985861381005,0.022860863387714,0.0808949853109529,0.0228608633877136,0.0459331742733346,0.0228608633877094,0.0072192200171735,0.1051649420225623,0.0228608633877134,0.0228608633877115,0.0228608633877127,0.1213097526021376,0.0228608633877134,0.1204101219240373,0.0228608633877138,0.0228608633877136,0.04999999999998192,0.04676441644917127
89,0.0155192050544239,0.1076316837599504,0.122520039903355,0.0049008015961345,0.0696651709965986,0.087698849072045,0.0601097896800491,0.0155192050544243,0.0692858941791944,0.0155192050544097,0.0049008015961345,0.0787498885421535,0.0155192050544237,0.0155192050544228,0.1148962515081648,0.0155192050544244,0.0797173101686951,0.0757698785619016,0.0155192050544242,0.0155192050544244,0.0499999999999877,0.03938731062389795
90,0.0213851400022403,0.021385140002241,0.168803368742042,0.0067532021059715,0.0619898785101436,0.0213851400022412,0.0788738546564152,0.0213851400022406,0.1255651315334668,0.0213851400022208,0.0067532021059715,0.1048870810182425,0.0213851400022405,0.0213851400022385,0.0752785054549878,0.1082553774654059,0.0213851400022407,0.0489889983846296,0.0213851400022401,0.0213851400022412,0.049999999999983065,0.04459639279654158
91,0.0156283804527847,0.1060871813900468,0.1233819509430491,0.0049352780377223,0.0605241000340076,0.0880436335146477,0.068737139588592,0.0156283804527853,0.0282647343510484,0.0156283804527729,0.0049352780377223,0.0821393582997159,0.0156283804527849,0.0156283804527825,0.1231651765468516,0.0156283804527857,0.0792839285719419,0.1054751970621397,0.0156283804527852,0.0156283804527857,0.04999999999998762,0.041681117482624264
92,0.0197804531405918,0.019780453140592,0.1561614721625779,0.0062464588865036,0.0848955891303633,0.0197804531405927,0.071132249050571,0.0197804531405922,0.1431654939054185,0.0197804531405829,0.0062464588865036,0.0898628236174518,0.0197804531405917,0.019780453140591,0.0197804531405925,0.1312514300753134,0.0197804531405924,0.0934530397384799,0.0197804531405919,0.0197804531405927,0.049999999999984335,0.04773233894951055
93,0.0153505937091126,0.09903028338069,0.1211888977035297,0.0048475559081415,0.0745825727226326,0.0859041787276607,0.0787387910876846,0.0153505937091129,0.0153505937091129,0.0153505937091081,0.0048475559081415,0.0740567427881064,0.0153505937091125,0.0153505937091069,0.1233051718608331,0.0153505937091133,0.0778210917555605,0.1175218147747721,0.0153505937091116,0.0153505937091131,0.049999999999987825,0.042637695307903886
94,0.0176398333788375,0.0176398333788381,0.1392618424645166,0.005570473698581,0.0823497548602527,0.0498378016845431,0.075146053751335,0.0176398333788377,0.1245454598911614,0.0176398333788304,0.005570473698581,0.0853620136091768,0.0176398333788378,0.0176398333788323,0.0176398333788371,0.131004899347661,0.017639833378838,0.1249528932055475,0.0176398333788375,0.0176398333788381,0.04999999999998603,0.04639694518745608
95,0.0157750811762197,0.1043452062215222,0.1245401145491132,0.0049816045819648,0.0551618554758316,0.0768388771322536,0.0833169170868683,0.0157750811762202,0.0157750811762194,0.0157750811762127,0.0049816045819648,0.0852762318272041,0.01577508117622,0.0157750811762134,0.1292821165897372,0.0157750811762204,0.0794311183354911,0.109868623031834,0.0157750811762188,0.0157750811762204,0.0499999999999875,0.04297821769202483
96,0.0174554636964524,0.0174554636964519,0.1378062923404227,0.0055122516936173,0.078226048242262,0.0584666983594877,0.0612154205650472,0.017455463696453,0.137187991040782,0.0174554636964434,0.0055122516936173,0.0830266400091116,0.0174554636964527,0.0174554636964509,0.0174554636964519,0.1146088206236877,0.0174554636964529,0.1438829484671735,0.0174554636964525,0.017455463696453,0.04999999999998618,0.04739974988946379
97,0.0155163002598639,0.0991912217694084,0.122497107314725,0.0048998842925893,0.0739489435549585,0.0910435997462154,0.0800749818524333,0.0155163002598643,0.0155163002598645,0.0155163002598597,0.0048998842925893,0.0758018630062927,0.0155163002598642,0.0155163002596492,0.1261527481803408,0.0155163002598647,0.078006188884371,0.1038368747672744,0.0155163002598612,0.0155163002598646,0.049999999999987714,0.042282469223803534
98,0.0177275397761425,0.0177275397761422,0.1399542613906072,0.0055981704556247,0.0679212060418537,0.0630589106225024,0.0632787138384785,0.0177275397761425,0.1232471178087265,0.0177275397761321,0.0055981704556247,0.0803451551191605,0.0177275397761427,0.0177275397761415,0.0706034913081913,0.0794972180527749,0.017727539776143,0.141349726920903,0.0177275397761424,0.0177275397761431,0.04999999999998597,0.04359000994035785
99,0.0164786754631282,0.1105383815057977,0.1300948062878636,0.0052037922515149,0.0763656376312594,0.0611395097174116,0.0765238086296108,0.0164786754631284,0.0219980662551342,0.0164786754631237,0.0052037922515149,0.0793602536306913,0.0164786754631285,0.0164786754631051,0.1232908445149044,0.0164786754631289,0.0823869895362101,0.0960647140828262,0.0164786754631281,0.0164786754631289,0.049999999999986944,0.04170983773428731
100,0.0202068029493931,0.0202068029493935,0.1595273917057457,0.0063810956682302,0.0202068029493925,0.0700589471019672,0.0701015516631708,0.0202068029493935,0.1432603661134278,0.0202068029493856,0.0063810956682302,0.0951523985076708,0.0202068029493933,0.0202068029493934,0.0202068029493934,0.1389445289501629,0.0202068029493935,0.0879177921777554,0.0202068029493934,0.0202068029493939,0.04999999999998399,0.04819595655760247
101,0.0154841615274213,0.0974182976759124,0.1222433804796485,0.0048897352191863,0.0670543184252432,0.0788854588949947,0.1005639947095123,0.0154841615274214,0.0154841615274217,0.0154841615274152,0.0048897352191863,0.0732297397690781,0.0154841615274215,0.0048897352191863,0.126427628934385,0.0154841615274217,0.0764917609339712,0.1191429223000881,0.0154841615274174,0.0154841615274218,0.04999999999998772,0.04395932849605032
102,0.0190232402310764,0.0190232402310764,0.1501834755085074,0.0060073390203407,0.0855769344950131,0.0783605780635008,0.0654500788637334,0.0190232402310767,0.1149298185723287,0.0190232402310656,0.0060073390203407,0.0941310900232171,0.0190232402310767,0.0190232402310665,0.0190232402310758,0.0542100132738847,0.0190232402310769,0.1549109308480888,0.0190232402310751,0.019023240231077,0.04999999999998493,0.046367683425867334
103,0.0165229242306321,0.0964038867717143,0.1304441386628923,0.005217765546516,0.0380342615750931,0.0849104843620192,0.0796951005849767,0.0165229242306323,0.0165229242306316,0.0165229242306278,0.005217765546516,0.0766172020260313,0.0165229242306324,0.005217765546516,0.1308318658847496,0.0594347352590814,0.0795343262443441,0.0927802323748691,0.0165229242306304,0.0165229242306325,0.0499999999999869,0.04169133763302534
104,0.0187701404416812,0.0187701404416815,0.1481853192764399,0.005927412771058,0.0780763873708838,0.0187701404416819,0.0763692772639133,0.0187701404416815,0.0574150747303574,0.018770140441676,0.005927412771058,0.0838420600363622,0.0187701404416815,0.0187701404416775,0.0187701404416808,0.133713312832632,0.0780811213577285,0.1447612171724663,0.01877014044168,0.0187701404416819,0.049999999999985154,0.046226740727611876
105,0.0168112124206227,0.1027749105030863,0.132720098057556,0.0053088039223026,0.023875281274591,0.0868642873005243,0.0834924311767591,0.0168112124206225,0.0946270827646146,0.0168112124206156,0.0053088039223026,0.0870852201499415,0.0168112124206229,0.0053088039223026,0.1362570789986135,0.0168112124206232,0.0168112124206229,0.1018874986421643,0.0168112124206224,0.0168112124206231,0.04999999999998668,0.04532901146334928
106,0.023660440869541,0.0236604408695409,0.1867929542332297,0.0074717181693297,0.1045493384758446,0.0236604408695418,0.0940668041453194,0.0236604408695412,0.0236604408695414,0.0236604408695339,0.0074717181693297,0.1101746952292038,0.0236604408695413,0.0236604408695172,0.0236604408695397,0.0236604408695405,0.0236604408695416,0.1818870402733659,0.0236604408695404,0.0236604408695417,0.04999999999998127,0.05351698870917273
107,0.012620771992379,0.0821842658113179,0.0996376736240523,0.0039855069449623,0.0382623108738374,0.0642197073524726,0.0604279614792594,0.0126207719923791,0.0949523504319541,0.0126207719923694,0.0039855069449623,0.0590821232299334,0.0126207719923793,0.0039855069449623,0.167749746341781,0.0864800691086877,0.0610940793951103,0.0982285595622413,0.0126207719923793,0.0126207719923795,0.04999999999998999,0.04383591665345956
108,0.0211577151423918,0.0211577151423912,0.1670345932294216,0.0066813837291773,0.101602288912106,0.092013665338523,0.1008036676994156,0.0211577151423921,0.0211577151423917,0.0211577151423767,0.0066813837291773,0.1303848468330451,0.0211577151423924,0.0211577151423868,0.0211577151423928,0.0211577151423913,0.0211577151423926,0.1409055888201157,0.0211577151423911,0.0211577151423926,0.04999999999998324,0.049581819460496994
109,0.0136820437805616,0.0894614168170253,0.1080161351097034,0.0043206454043884,0.0486664974038494,0.0613076233700397,0.0520867420789577,0.0136820437805617,0.110037866172013,0.0136820437805575,0.0043206454043884,0.0626974814519142,0.0136820437805619,0.0043206454043884,0.1112188283983801,0.0955443560596937,0.0653469182451622,0.1005619359965128,0.0136820437805613,0.013682043780562,0.04999999999998912,0.03975593439425134
110,0.0219623485491549,0.0219623485491546,0.1733869622301825,0.0069354784892078,0.0625167538146366,0.1095703553466937,0.1014615695164417,0.0219623485491548,0.0219623485491548,0.0219623485491439,0.0069354784892078,0.1097487479477232,0.0219623485491553,0.0219623485489343,0.0219623485491546,0.0219623485491558,0.0219623485491555,0.1658964715759311,0.0219623485491535,0.0219623485491557,0.0499999999999826,0.05085384044750978
111,0.0156898559703105,0.100511727521007,0.1238672839761454,0.0049546913590461,0.0612912186507691,0.0563298433713443,0.0636090210560001,0.0156898559703107,0.0831313036088738,0.0156898559703057,0.0049546913590461,0.073585695547645,0.0156898559703111,0.0156898559701184,0.1239576272586887,0.0177927984398507,0.0748249441720031,0.1013601618873555,0.0156898559703085,0.0156898559703112,0.04999999999998756,0.040046337317595895
112,0.0190040789360049,0.0190040789360045,0.1500322021263626,0.0060012880850549,0.0856703359768789,0.0190040789360056,0.0728779318282491,0.0190040789360043,0.1213109274639101,0.019004078935995,0.0060012880850549,0.0908675637302067,0.0190040789360053,0.0190040789360007,0.0190040789360049,0.1095056027987185,0.0190040789360054,0.1486879916092263,0.019004078936001,0.0190040789360052,0.04999999999998493,0.04810293563703119
113,0.018932646685362,0.1069149935004185,0.1305410253237555,0.0052216410129506,0.0684992579992009,0.0627423016145419,0.0747486158600105,0.0165351965410074,0.0165351965410078,0.0165351965409963,0.0052216410129506,0.0797419305395747,0.0165351965410081,0.0052216410129506,0.1280361829252592,0.0165351965410085,0.0816931075605319,0.1167386391651867,0.0165351965410083,0.0165351965410083,0.04999999999998693,0.04364385384453744
114,0.0198805032033177,0.0198805032033188,0.1569513410788361,0.0062780536431539,0.0538067497159803,0.1153222465932213,0.075747769379332,0.0198805032033178,0.0198805032033171,0.019880503203311,0.0062780536431539,0.1062863922407849,0.0198805032033184,0.0062780536431539,0.0198805032033173,0.1451562665745424,0.0198805032033187,0.1290900414543538,0.0198805032033172,0.0198805032033186,0.049999999999984245,0.0498336224649811
115,0.0148362075174642,0.0893594009982633,0.1171279540852505,0.0046851181634103,0.0587376158262844,0.0742338343334956,0.0763049631492594,0.0148362075174643,0.1150589193799507,0.0148362075174592,0.0046851181634103,0.0757192330421579,0.0148362075174644,0.0046851181634103,0.1188029641388299,0.0148362075174646,0.0700440926336063,0.0968533046542439,0.0046851181634103,0.0148362075174646,0.04999999999998823,0.04199321129878914
116,0.0207396086032307,0.0542953789367974,0.1637337521307836,0.0065493500852318,0.0744519664947477,0.0386207101896142,0.0758880090899605,0.0207396086032316,0.0207396086032313,0.0207396086032185,0.0065493500852318,0.0960652900950694,0.0207396086032316,0.0065493500852318,0.0207396086032315,0.1389475645920787,0.020739608603232,0.1516928007858548,0.0207396086032309,0.0207396086032321,0.0499999999999836,0.04903871428626639
117,0.0154252198486135,0.1010731446303822,0.1217780514364304,0.0048711220574576,0.036182873432568,0.090071552565939,0.0725065411610194,0.0154252198486136,0.0840055178014077,0.0154252198486096,0.0048711220574576,0.077147588036829,0.0154252198486139,0.0048711220574576,0.1259209337714475,0.0154252198486141,0.0747023230062766,0.0940215690447934,0.0154252198486107,0.0154252198486142,0.049999999999987776,0.04168150343542107
118,0.0198997041052739,0.0198997041052749,0.157102927146913,0.0062841170858769,0.0619137269104728,0.1002834540625038,0.0772299608105595,0.0198997041052746,0.0198997041052748,0.0198997041052643,0.0062841170858769,0.0931500767385581,0.0198997041052748,0.0198997041048654,0.0198997041052738,0.1364269122171392,0.0198997041052749,0.1424279627841889,0.0198997041052697,0.0198997041052748,0.04999999999998424,0.04824199507343224
119,0.0145132019704009,0.0925155672428137,0.1145779102926477,0.0045831164117062,0.0607318892488695,0.080205554421457,0.0721940379943817,0.0145132019704012,0.1139580316496292,0.0145132019703973,0.0045831164117062,0.0739761026387802,0.0145132019704015,0.0045831164117062,0.1177826766581745,0.0145132019704017,0.0685777987399087,0.100068753643879,0.0045831164117062,0.0145132019704016,0.049999999999988505,0.042081256974755406
120,0.0191534250777549,0.0945575668174711,0.1512112506138639,0.006048450024555,0.0886642738375191,0.0890852434175392,0.0783315331677035,0.019153425077755,0.0191534250777541,0.0191534250777444,0.006048450024555,0.0888059839124987,0.0191534250777552,0.0191534250777338,0.0191534250777542,0.0302835661502798,0.0682103867633916,0.1263724695705616,0.0191534250777508,0.0191534250777557,0.04999999999998483,0.042743680646078544
121,0.0172813150853295,0.0172813150853295,0.1364314348841884,0.0054572573953679,0.0500913516592668,0.02150250372356,0.0727130437310408,0.0172813150853298,0.1087083185930816,0.0172813150853208,0.0054572573953679,0.0799177873659693,0.0172813150853297,0.0172813150852935,0.1210043760621802,0.1263838695751247,0.0172813150853301,0.1168009638466609,0.0172813150853251,0.0172813150853299,0.04999999999998633,0.04587011022780026
122,0.019196415492684,0.1285720684281081,0.1515506486264644,0.006062025945059,0.0837160344097607,0.1119524432204035,0.0787650499094388,0.0191964154926846,0.0191964154926848,0.0191964154926763,0.006062025945059,0.1083596013509078,0.0191964154926845,0.006062025945059,0.0206393167555577,0.0191964154926847,0.0788706622906349,0.0658167732317772,0.0191964154926822,0.0191964154926848,0.04999999999998481,0.04528935302819686
123,0.0161121904855238,0.0161121904855244,0.1272015038330909,0.005088060153324,0.0472852104447988,0.0706230938310919,0.0661242353731132,0.0161121904855244,0.1227891264360308,0.016112190485515,0.005088060153324,0.0771177972093703,0.016112190485524,0.005088060153324,0.1238651602044876,0.0923324973270509,0.0161121904855245,0.1284996709965546,0.0161121904855232,0.0161121904855244,0.04999999999998723,0.045461518757735776
124,0.0183270020068914,0.1216085898277114,0.1446868579491533,0.0057874743179665,0.0798313661102684,0.0871159284768249,0.0762879858143832,0.0183270020068918,0.0183270020068916,0.0183270020068873,0.0057874743179665,0.1096633626100052,0.0183270020068921,0.0057874743179665,0.018327002006891,0.0183270020068922,0.0883115596197566,0.11018890857569,0.0183270020068875,0.0183270020068922,0.04999999999998547,0.045052747200718085
125,0.0139420717332613,0.0139420717332611,0.1100689873678578,0.0044027594947146,0.051992389782819,0.0734856671788183,0.0773398114014717,0.0139420717332615,0.1157739687882765,0.0139420717332533,0.0044027594947146,0.0648939218961293,0.0139420717332616,0.0044027594947146,0.1120422100210057,0.0937313271548365,0.0503068923570055,0.1395620434346037,0.0139420717332506,0.0139420717332615,0.04999999999998892,0.04392095260680788
126,0.0193890365680615,0.1286378044998858,0.1530713413268094,0.0061228536530728,0.0524831954634639,0.0472076903717144,0.1201700120517512,0.0193890365680616,0.0193890365680617,0.0193890365680508,0.0061228536530728,0.0932377694257198,0.0193890365680617,0.0061228536530728,0.1289523180001395,0.019389036568062,0.0193890365680618,0.0966361617034346,0.0061228536530728,0.0193890365680619,0.049999999999984626,0.04859031224872382
127,0.0157187146613854,0.0157187146613861,0.1240951157477882,0.0049638046299119,0.0668035076998091,0.0893679068059166,0.0510436984316708,0.015718714661386,0.1291612687054129,0.0157187146613742,0.0049638046299119,0.0907898285902606,0.0157187146613859,0.0049638046299119,0.0157187146613856,0.1047734390580452,0.0731579273378477,0.1301661764421902,0.0157187146613848,0.0157187146613862,0.04999999999998756,0.04511271770079611
128,0.0149924038145433,0.1006984090254153,0.1183610827464037,0.0047344433098565,0.0692187324592732,0.0743472336863023,0.1156434607572509,0.0149924038145438,0.0149924038145434,0.0149924038145371,0.0047344433098565,0.0930900659536685,0.014992403814544,0.0047344433098565,0.1180803534558442,0.0149924038145441,0.058370107503928,0.1180479939657699,0.0149924038145371,0.014992403814544,0.04999999999998812,0.044529889065384874
129,0.0152768643656576,0.0152768643656578,0.1206068239394096,0.0048242729575767,0.0732156364714798,0.0726974586322252,0.0954941026396549,0.015276864365658,0.1224224725967815,0.0152768643656512,0.0048242729575767,0.070426649930026,0.0152768643656581,0.0048242729575767,0.0152768643656572,0.1061317718365621,0.07366880976346,0.1286485403922221,0.0152768643656079,0.0152768643656583,0.049999999999987874,0.04440502749125078
130,0.0155929673223006,0.0866512780399687,0.1231023735971174,0.004924094943885,0.0732071832714948,0.0897599939672251,0.1028666293445702,0.0155929673223007,0.0155929673223004,0.0155929673222924,0.004924094943885,0.085275275284711,0.0155929673223009,0.004924094943885,0.1267354250805993,0.0155929673223011,0.0444120670779962,0.1284737509261307,0.0155929673221876,0.015592967322301,0.04999999999998765,0.044994373037224374
131,0.0181539411585365,0.0181539411585369,0.1433205880937189,0.0057328235237492,0.0679325454657916,0.0181539411585372,0.0662359119967678,0.0181539411585369,0.116439133832298,0.0181539411585269,0.0057328235237492,0.0854383205475457,0.018153941158537,0.0181539411585244,0.0181539411585362,0.1243441499230201,0.0721324077628048,0.1311518837449211,0.0181539411585368,0.0181539411585371,0.04999999999998562,0.04562200732937351
132,0.0168771784525459,0.1137455165008616,0.1332408825201091,0.0053296353008047,0.0805114815668092,0.0984229143998411,0.086840522655608,0.0168771784525461,0.0168771784525462,0.0168771784525326,0.0053296353008047,0.1002485686235854,0.0168771784525465,0.0053296353008047,0.1340468701574276,0.0168771784525466,0.0168771784525465,0.096607274751915,0.0053296353008047,0.0168771784525466,0.049999999999986645,0.046981516648536836
133,0.0149458116522251,0.0149458116522256,0.1179932498859958,0.0047197299954402,0.0814300976939128,0.0575036248362109,0.0547043804717585,0.0149458116522255,0.1202705826508145,0.0149458116522127,0.0047197299954402,0.0704809144218734,0.0149458116522254,0.0047197299954402,0.0890177820917752,0.1027711741326419,0.0700407628424336,0.117007559420462,0.0149458116522238,0.0149458116522257,0.049999999999988165,0.04183186705590288
134,0.0179468223208192,0.1177188056462662,0.141685439374901,0.0056674175749964,0.0641974814094352,0.0896894509726607,0.1136226812780671,0.0179468223208196,0.01794682232082,0.0179468223207973,0.0056674175749964,0.1012594331661918,0.0179468223208199,0.0056674175749964,0.0648431915626977,0.0179468223208198,0.01794682232082,0.1284598629771556,0.0179468223208152,0.0179468223208201,0.049999999999985785,0.04634830758048642
135,0.0173595835162305,0.0173595835162313,0.1370493435491983,0.0054819737419683,0.0686917929952319,0.0659697836261475,0.0612022701477661,0.017359583516231,0.1376784477042399,0.0173595835162208,0.0054819737419683,0.0915809512365181,0.0173595835162311,0.0054819737419683,0.0173595835162312,0.0757733841755077,0.0814629738238195,0.1252684633855556,0.0173595835162282,0.0173595835162313,0.049999999999986264,0.044447861482041565
136,0.0154833182005183,0.1011212970564307,0.1222367226356833,0.0048894689054276,0.0948964684503985,0.0896467912915125,0.1073026500102392,0.0154833182005191,0.0154833182005193,0.01548331820051,0.0048894689054276,0.0805621816336098,0.0154833182005192,0.0048894689054276,0.1302038849381658,0.0154833182005182,0.0154833182005194,0.1200117334627804,0.0154833182005088,0.0154833182005192,0.04999999999998772,0.04679665085445251
137,0.0146516918294122,0.0146516918294129,0.1156712512848428,0.004626850051394,0.0643613764459513,0.0707933333308892,0.0545575977673133,0.0146516918294126,0.1180186568185956,0.0146516918294056,0.004626850051394,0.0855273601151191,0.0146516918294126,0.004626850051394,0.0814891021674468,0.1050753474358092,0.0687847860906058,0.1192787955831456,0.0146516918293984,0.0146516918294129,0.049999999999988394,0.0418095643233447
138,0.0240667460620663,0.1298788208274235,0.1900006268058026,0.0076000250722326,0.1119205740053284,0.0240667460620676,0.1259203276511422,0.0240667460620674,0.0240667460620675,0.0240667460620568,0.0076000250722326,0.1187455130640099,0.0240667460620672,0.0076000250722326,0.0240667460620664,0.0240667460620673,0.0240667460620675,0.0359998557464988,0.0240667460620543,0.0240667460620674,0.049999999999980935,0.05161973878454136
139,0.0140050867190133,0.0140050867190136,0.1105664740974842,0.0044226589638996,0.0710528126468842,0.0462499200204567,0.0588049388641707,0.014005086719014,0.1144675015705777,0.0140050867189996,0.0044226589638996,0.0703629009701504,0.014005086719014,0.0044226589638996,0.1161164635278983,0.0932316557656999,0.0654344425930543,0.1424093060186218,0.0140050867190124,0.0140050867190141,0.0499999999999889,0.04421153607208134
